timestamp,heartrate
2024-07-25 14:30:04.821,71
2024-07-25 14:30:05.777,71
2024-07-25 14:30:06.751,71
2024-07-25 14:30:07.664,71
2024-07-25 14:30:08.671,71
2024-07-25 14:30:09.649,71
2024-07-25 14:30:10.617,71
2024-07-25 14:30:11.575,71
2024-07-25 14:30:12.542,71
2024-07-25 14:30:13.460,71
2024-07-25 14:30:14.489,72
2024-07-25 14:30:15.441,71
2024-07-25 14:30:16.418,71
2024-07-25 14:30:17.378,69
2024-07-25 14:30:18.346,67
2024-07-25 14:30:19.265,67
2024-07-25 14:30:20.277,67
2024-07-25 15:00:14.478,71
2024-07-25 15:00:15.446,71
2024-07-25 15:00:16.417,71
2024-07-25 15:00:17.381,69
2024-07-25 15:00:18.358,69
2024-07-25 15:00:19.275,69
2024-07-25 15:00:20.296,70
